,Timestamp,Thermal Power
3316,2018-02-14 02:50:00,10.333333333333332
3317,2018-02-14 02:55:00,10.166666666666668
3318,2018-02-14 03:00:00,10.0
3319,2018-02-14 03:05:00,9.5
3320,2018-02-14 03:10:00,9.0
3321,2018-02-14 03:15:00,8.5
3322,2018-02-14 03:20:00,8.0
3323,2018-02-14 03:25:00,7.5
3324,2018-02-14 03:30:00,7.0
3325,2018-02-14 03:35:00,6.833333333333334
3326,2018-02-14 03:40:00,6.666666666666667
3327,2018-02-14 03:45:00,6.5
3328,2018-02-14 03:50:00,6.333333333333334
3329,2018-02-14 03:55:00,6.166666666666666
3330,2018-02-14 04:00:00,6.0
3331,2018-02-14 04:05:00,5.666666666666667
3332,2018-02-14 04:10:00,5.333333333333333
3333,2018-02-14 04:15:00,5.0
3334,2018-02-14 04:20:00,4.666666666666666
3335,2018-02-14 04:25:00,4.333333333333333
3336,2018-02-14 04:30:00,4.0
3337,2018-02-14 04:35:00,3.8333333333333335
3338,2018-02-14 04:40:00,3.666666666666667
